STATE,ST_CASE,VE_TOTAL,VE_FORMS,PVH_INVL,PERSONS,PERMVIT,PERNOTMVIT,COUNTY,CITY,DAYNAME,MONTH,MONTHNAME,DAY_WEEK,DAY_WEEKNAME,HOUR,HOURNAME,ROUTE,Rurality,FUNC_SYS,LATITUDE,LONGITUDE,SP_JUR,HARM_EV,MAN_COLL,RELJCT2NAME,Type_Intersection,WRK_ZONE,REL_ROAD,REL_ROADNAME,LGT_COND,WEATHER1,WEATHER,SCH_BUSNAME,CF1,Fatalities,DRUNK_DRIVER
Illinois,170379,2,2,0,2,2,0,COOK (31),CHICAGO,22,6,June,7,Saturday,21,9:00pm-9:59pm,Local Street - Municipality,Urban,Minor Arterial,41.92473056,-87.70685833,No Special Jurisdiction,Motor Vehicle In-Transport,Angle,Intersection,Four-Way Intersection,None,1,On Roadway,Dark - Lighted,Clear,Clear,No,None,1,0
Illinois,170381,2,2,0,3,3,0,COOK (31),OAK FOREST,1,6,June,7,Saturday,21,9:00pm-9:59pm,State Highway,Urban,Principal Arterial - Other,41.58866111,-87.73583889,No Special Jurisdiction,Motor Vehicle In-Transport,Angle,Intersection,Four-Way Intersection,None,1,On Roadway,Dark - Lighted,Clear,Clear,No,None,1,0
Illinois,170383,2,2,0,3,3,0,COOK (31),CHICAGO,26,6,June,4,Wednesday,17,5:00pm-5:59pm,Local Street - Municipality,Urban,Minor Arterial,41.80967778,-87.59380278,No Special Jurisdiction,Motor Vehicle In-Transport,Angle,Driveway Access Related,Not an Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,1,0
Illinois,170384,2,2,0,3,3,0,MADISON (119),NOT APPLICABLE,16,6,June,1,Sunday,15,3:00pm-3:59pm,State Highway,Rural,Minor Arterial,38.8511,-89.66919722,No Special Jurisdiction,Motor Vehicle In-Transport,Front-to-Rear,Intersection-Related,T-Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,1,0
Illinois,170385,1,1,0,1,1,0,WILL (197),MOKENA,26,6,June,4,Wednesday,10,10:00am-10:59am,U.S. Highway,Urban,Principal Arterial - Other,41.55126667,-87.85307778,No Special Jurisdiction,Rollover/Overturn,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Through Roadway,Not an Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,Regular Congestion,1,0
Illinois,170386,3,3,0,3,3,0,SANGAMON (167),SPRINGFIELD,27,6,June,5,Thursday,15,3:00pm-3:59pm,Interstate,Urban,Principal Arterial - Other,39.857225,-89.615525,No Special Jurisdiction,Motor Vehicle In-Transport,Angle,Intersection,T-Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,1,0
Illinois,170387,1,1,0,2,2,0,JERSEY (83),NOT APPLICABLE,6,7,July,7,Saturday,17,5:00pm-5:59pm,County Road,Rural,Major Collector,39.03295278,-90.40215,No Special Jurisdiction,Rollover/Overturn,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,4,On Roadside,Daylight,Clear,Clear,No,None,1,1
Illinois,170388,2,2,0,2,2,0,LAKE (97),NOT APPLICABLE,21,6,June,6,Friday,11,11:00am-11:59am,State Highway,Urban,Principal Arterial - Other,42.31706944,-88.12070833,No Special Jurisdiction,Motor Vehicle In-Transport,Angle,Intersection,T-Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,1,0
Illinois,170389,2,2,0,2,2,0,MCHENRY (111),FOX RIVER GROVE,18,6,June,3,Tuesday,13,1:00pm-1:59pm,State Highway,Urban,Principal Arterial - Other,42.19375,-88.20784444,No Special Jurisdiction,Motor Vehicle In-Transport,Angle,Intersection,Four-Way Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,1,0
Illinois,170390,1,1,0,1,1,0,WILL (197),NOT APPLICABLE,2,7,July,3,Tuesday,21,9:00pm-9:59pm,Local Street - Municipality,Urban,Major Collector,41.50976389,-88.10093333,No Special Jurisdiction,"Post, Pole or Other Supports",The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,3,On Median,Dark - Not Lighted,Rain,Rain,No,None,1,1
Illinois,170391,2,2,0,2,2,0,KENDALL (93),NEWARK,1,7,July,2,Monday,15,3:00pm-3:59pm,State Highway,Rural,Principal Arterial - Other,41.53317222,-88.58568889,No Special Jurisdiction,Motor Vehicle In-Transport,Angle,Intersection,Four-Way Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,1,0
Illinois,170392,2,2,0,2,2,0,COOK (31),CHICAGO,3,7,July,4,Wednesday,21,9:00pm-9:59pm,Local Street - Municipality,Urban,Principal Arterial - Other,41.76968889,-87.58595833,No Special Jurisdiction,Motor Vehicle In-Transport,Angle,Intersection,Four-Way Intersection,None,1,On Roadway,Dark - Lighted,Clear,Clear,No,None,1,0
Illinois,170393,1,1,0,1,1,0,MONTGOMERY (135),NOT APPLICABLE,2,7,July,3,Tuesday,21,9:00pm-9:59pm,Interstate,Rural,Interstate,39.44681389,-89.6412,No Special Jurisdiction,Rollover/Overturn,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Entrance/Exit Ramp Related,Not an Intersection,None,4,On Roadside,Dark - Not Lighted,Clear,Clear,No,None,1,1
Illinois,170394,2,2,0,3,3,0,TAZEWELL (179),SOUTH PEKIN,3,7,July,4,Wednesday,6,6:00am-6:59am,State Highway,Rural,Minor Arterial,40.49442222,-89.66382778,No Special Jurisdiction,Motor Vehicle In-Transport,Angle,Intersection,Four-Way Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,1,0
Illinois,170395,1,1,0,1,1,0,PULASKI (153),NOT APPLICABLE,21,6,June,6,Friday,16,4:00pm-4:59pm,U.S. Highway,Rural,Major Collector,37.24778333,-89.19314167,No Special Jurisdiction,Other Object (not fixed),The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,1,On Roadway,Daylight,Severe Crosswinds,Severe Crosswinds,No,None,1,0
Illinois,170396,2,2,0,2,2,0,KANKAKEE (91),NOT APPLICABLE,18,6,June,3,Tuesday,6,6:00am-6:59am,U.S. Highway,Urban,Principal Arterial - Other,41.22669167,-87.87718333,No Special Jurisdiction,Motor Vehicle In-Transport,Front-to-Front,Non-Junction,Not an Intersection,None,1,On Roadway,Daylight,"Fog, Smog, Smoke","Fog, Smog, Smoke",No,None,1,0
Illinois,170397,1,1,0,2,2,0,KANE (89),AURORA,22,4,April,2,Monday,0,0:00am-0:59am,Local Street - Municipality,Urban,Minor Arterial,41.770425,-88.33448056,No Special Jurisdiction,Fell/Jumped from Vehicle,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Intersection,T-Intersection,None,1,On Roadway,Dark - Not Lighted,Clear,Clear,No,None,1,0
Illinois,170398,1,1,0,1,1,0,CHAMPAIGN (19),NOT APPLICABLE,21,6,June,6,Friday,17,5:00pm-5:59pm,County Road,Rural,Major Collector,40.22696389,-87.95081944,No Special Jurisdiction,Ditch,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,4,On Roadside,Daylight,Clear,Clear,No,None,1,1
Illinois,170399,3,3,0,3,3,0,COOK (31),CHICAGO,4,7,July,5,Thursday,21,9:00pm-9:59pm,Local Street - Municipality,Urban,Major Collector,41.93148889,-87.75130833,No Special Jurisdiction,Motor Vehicle In-Transport,Front-to-Rear,Intersection-Related,Four-Way Intersection,None,1,On Roadway,Dark - Lighted,Clear,Clear,No,None,1,0
Illinois,170400,2,2,0,3,3,0,WILL (197),Other,16,5,May,5,Thursday,8,8:00am-8:59am,Local Street - Municipality,Urban,Principal Arterial - Other,41.71649722,-88.12935,No Special Jurisdiction,Motor Vehicle In-Transport,Front-to-Front,Non-Junction,Not an Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,1,0
Illinois,170401,1,1,0,1,1,0,GRUNDY (63),NOT APPLICABLE,7,7,July,1,Sunday,22,10:00pm-10:59pm,U.S. Highway,Urban,Minor Arterial,41.40168333,-88.39556389,No Special Jurisdiction,Traffic Sign Support,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,4,On Roadside,Dark - Not Lighted,Clear,Clear,No,None,1,1
Illinois,170402,1,1,0,1,1,0,COOK (31),CHICAGO,8,7,July,2,Monday,2,2:00am-2:59am,Local Street - Municipality,Urban,Minor Arterial,41.99816944,-87.65594722,No Special Jurisdiction,Curb,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,4,On Roadside,Dark - Lighted,Clear,Clear,No,None,1,0
Illinois,170403,3,3,0,6,6,0,WILLIAMSON (199),NOT APPLICABLE,28,4,April,1,Sunday,17,5:00pm-5:59pm,Local Street - Township,Urban,Local,37.74542778,-89.10404167,No Special Jurisdiction,Fell/Jumped from Vehicle,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,"Motor Vehicle struck by falling cargo,or something that came loose from or something that was set in motion by a vehicle",1,1
Illinois,170404,2,1,1,1,1,0,KENDALL (93),PLANO,8,7,July,2,Monday,18,6:00pm-6:59pm,U.S. Highway,Urban,Principal Arterial - Other,41.65749722,-88.55466944,No Special Jurisdiction,Parked Motor Vehicle,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,5,Outside Trafficway,Daylight,Clear,Clear,No,None,1,0
Illinois,170405,2,2,0,5,5,0,PEORIA (143),PEORIA,6,7,July,7,Saturday,19,7:00pm-7:59pm,Interstate,Urban,Interstate,40.72457222,-89.62005278,No Special Jurisdiction,Motor Vehicle In-Transport,Front-to-Front,Through Roadway,Not an Intersection,"Work Zone, Type Unknown",1,On Roadway,Daylight,Clear,Clear,No,None,1,1
Illinois,170406,2,2,0,2,2,0,MONROE (133),COLUMBIA,9,7,July,3,Tuesday,10,10:00am-10:59am,State Highway,Urban,Principal Arterial - Other,38.45551111,-90.22073333,No Special Jurisdiction,Motor Vehicle In-Transport,Angle,Intersection,Four-Way Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,1,0
Illinois,170407,2,2,0,3,3,0,GALLATIN (59),NOT APPLICABLE,6,7,July,7,Saturday,12,12:00pm-12:59pm,State Highway,Rural,Minor Arterial,37.90850556,-88.30656667,No Special Jurisdiction,Motor Vehicle In-Transport,Angle,Intersection,Four-Way Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,1,1
Illinois,170408,3,2,1,5,4,1,WOODFORD (203),NOT APPLICABLE,10,7,July,4,Wednesday,14,2:00pm-2:59pm,Interstate,Rural,Interstate,40.60490278,-89.17731667,No Special Jurisdiction,Parked Motor Vehicle,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,Construction,2,On Shoulder,Daylight,Clear,Clear,No,Other Maintenance or Construction-Created Condition,1,1
Illinois,170409,2,2,0,2,2,0,PEORIA (143),NOT APPLICABLE,12,7,July,6,Friday,8,8:00am-8:59am,County Road,Rural,Major Collector,40.82186389,-89.77314722,No Special Jurisdiction,Motor Vehicle In-Transport,Front-to-Front,Non-Junction,Not an Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,1,0
Illinois,170410,2,2,0,2,2,0,CLINTON (27),NOT APPLICABLE,12,7,July,6,Friday,12,12:00pm-12:59pm,U.S. Highway,Rural,Principal Arterial - Other,38.62377778,-89.41250278,No Special Jurisdiction,Motor Vehicle In-Transport,Front-to-Front,Non-Junction,Not an Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,1,0
Illinois,170411,2,2,0,2,2,0,GRUNDY (63),MINOOKA,13,7,July,7,Saturday,8,8:00am-8:59am,County Road,Urban,Minor Arterial,41.42669167,-88.27032778,No Special Jurisdiction,Motor Vehicle In-Transport,Angle,Intersection,Four-Way Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,1,0
Illinois,170412,1,1,0,2,2,0,DEKALB (37),NOT APPLICABLE,9,7,July,3,Tuesday,21,9:00pm-9:59pm,County Road,Rural,Minor Collector,41.65584167,-88.65822778,No Special Jurisdiction,Ditch,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,4,On Roadside,Dark - Not Lighted,Clear,Clear,No,None,1,1
Illinois,170413,1,1,0,2,2,0,EDGAR (45),NOT APPLICABLE,10,7,July,4,Wednesday,10,10:00am-10:59am,County Road,Rural,Major Collector,39.51174722,-87.57264722,No Special Jurisdiction,Rollover/Overturn,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,1,0
Illinois,170415,2,2,0,3,3,0,MACON (115),MOUNT ZION,12,7,July,6,Friday,13,1:00pm-1:59pm,State Highway,Urban,Principal Arterial - Other,39.78175556,-88.87055556,No Special Jurisdiction,Motor Vehicle In-Transport,Angle,Intersection,T-Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,1,0
Illinois,170416,2,2,0,4,4,0,COOK (31),CHICAGO,13,7,July,7,Saturday,4,4:00am-4:59am,Interstate,Urban,Interstate,41.82929167,-87.704925,No Special Jurisdiction,Motor Vehicle In-Transport,Front-to-Front,Non-Junction,Not an Intersection,None,1,On Roadway,Dark - Lighted,Clear,Clear,No,None,2,1
Illinois,170417,2,2,0,2,2,0,CUMBERLAND (35),NOT APPLICABLE,12,7,July,6,Friday,18,6:00pm-6:59pm,Interstate,Rural,Interstate,39.29974444,-88.02701111,No Special Jurisdiction,Motor Vehicle In-Transport,Front-to-Rear,Non-Junction,Not an Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,1,0
Illinois,170418,1,1,0,1,1,0,MACOUPIN (117),NOT APPLICABLE,14,7,July,1,Sunday,16,4:00pm-4:59pm,County Road,Rural,Major Collector,39.04938611,-90.07172222,No Special Jurisdiction,Tree (Standing Only),The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,4,On Roadside,Daylight,Clear,Clear,No,None,1,1
Illinois,170419,1,1,0,1,1,0,EFFINGHAM (49),NOT APPLICABLE,15,7,July,2,Monday,8,8:00am-8:59am,Interstate,Rural,Interstate,39.055225,-88.58356667,No Special Jurisdiction,Ditch,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,4,On Roadside,Daylight,Clear,Clear,No,None,1,0
Illinois,170421,2,2,0,4,4,0,JO DAVIESS (85),NOT APPLICABLE,7,7,July,1,Sunday,15,3:00pm-3:59pm,U.S. Highway,Rural,Principal Arterial - Other,42.31328333,-90.18656111,No Special Jurisdiction,Motor Vehicle In-Transport,Angle,Intersection,T-Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,1,0
Illinois,170422,2,2,0,2,2,0,WILLIAMSON (199),NOT APPLICABLE,11,7,July,5,Thursday,7,7:00am-7:59am,County Road,Rural,Major Collector,37.79216389,-88.96106944,No Special Jurisdiction,Motor Vehicle In-Transport,Angle,Intersection,T-Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,1,0
Illinois,170423,1,1,0,2,2,0,COOK (31),RIVER FOREST,12,7,July,6,Friday,12,12:00pm-12:59pm,Local Street - Municipality,Urban,Major Collector,41.90444167,-87.82509444,No Special Jurisdiction,Curb,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,4,On Roadside,Daylight,Clear,Clear,No,None,1,1
Illinois,170424,1,1,0,1,1,0,CASS (17),NOT APPLICABLE,13,7,July,7,Saturday,19,7:00pm-7:59pm,County Road,Rural,Major Collector,40.06518056,-90.05495556,No Special Jurisdiction,Rollover/Overturn,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,4,On Roadside,Daylight,Clear,Clear,No,None,1,1
Illinois,170425,2,2,0,3,3,0,KANKAKEE (91),NOT APPLICABLE,14,7,July,1,Sunday,19,7:00pm-7:59pm,Local Street - Township,Rural,Local,41.03903333,-87.55454444,No Special Jurisdiction,Motor Vehicle In-Transport,Front-to-Rear,Non-Junction,Not an Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,1,1
Illinois,170428,2,2,0,2,2,0,COOK (31),CHICAGO,14,7,July,1,Sunday,1,1:00am-1:59am,Interstate,Urban,Interstate,41.82275833,-87.72480278,No Special Jurisdiction,Guardrail Face,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Other location within Interchange Area,Not an Intersection,None,3,On Median,Dark - Lighted,Clear,Clear,No,"Motor Vehicle struck by falling cargo,or something that came loose from or something that was set in motion by a vehicle",1,0
Illinois,170429,2,2,0,4,4,0,DUPAGE (43),HANOVER PARK,4,7,July,5,Thursday,22,10:00pm-10:59pm,U.S. Highway,Urban,Principal Arterial - Other,41.97638333,-88.12898056,No Special Jurisdiction,Motor Vehicle In-Transport,Angle,Driveway Access Related,Not an Intersection,None,1,On Roadway,Dark - Not Lighted,Clear,Clear,No,None,1,0
Illinois,170430,2,2,0,2,2,0,SHELBY (173),NOT APPLICABLE,15,7,July,2,Monday,4,4:00am-4:59am,State Highway,Rural,Principal Arterial - Other,39.40534444,-88.766125,No Special Jurisdiction,Motor Vehicle In-Transport,Angle,Non-Junction,Not an Intersection,None,1,On Roadway,Dark - Not Lighted,Clear,Clear,No,None,1,0
Illinois,170431,3,3,0,3,3,0,COOK (31),MELROSE PARK,13,7,July,7,Saturday,17,5:00pm-5:59pm,State Highway,Urban,Principal Arterial - Other,41.90418611,-87.83483056,No Special Jurisdiction,Motor Vehicle In-Transport,Sideswipe - Same Direction,Driveway Access Related,Not an Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,1,0
Illinois,170432,2,2,0,3,3,0,OGLE (141),NOT APPLICABLE,1,7,July,2,Monday,14,2:00pm-2:59pm,Interstate,Rural,Interstate,42.11235556,-89.02278611,No Special Jurisdiction,Motor Vehicle In-Transport,Angle,Non-Junction,Not an Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,2,0
Illinois,170433,2,2,0,2,2,0,COOK (31),HOFFMAN ESTATES,15,7,July,2,Monday,13,1:00pm-1:59pm,Interstate,Urban,Interstate,42.066225,-88.21855833,No Special Jurisdiction,"Post, Pole or Other Supports",The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Entrance/Exit Ramp Related,Not an Intersection,None,8,Gore,Daylight,Clear,Clear,No,"Motor Vehicle struck by falling cargo,or something that came loose from or something that was set in motion by a vehicle",1,0
Illinois,170434,2,2,0,2,2,0,MADISON (119),PONTOON BEACH,19,7,July,6,Friday,8,8:00am-8:59am,Interstate,Urban,Interstate,38.75743333,-90.05298889,No Special Jurisdiction,Motor Vehicle In-Transport,Sideswipe - Same Direction,Entrance/Exit Ramp Related,Not an Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,1,0
Illinois,170435,2,2,0,3,3,0,COOK (31),ELGIN,14,7,July,1,Sunday,9,9:00am-9:59am,Local Street - Municipality,Urban,Minor Arterial,42.02386111,-88.25196667,No Special Jurisdiction,Motor Vehicle In-Transport,Angle,Intersection,Four-Way Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,1,0
Illinois,170436,2,2,0,2,2,0,ROCK ISLAND (161),SILVIS,14,7,July,1,Sunday,17,5:00pm-5:59pm,State Highway,Urban,Principal Arterial - Other,41.49425,-90.40553056,No Special Jurisdiction,Motor Vehicle In-Transport,Angle,Intersection,Four-Way Intersection,None,1,On Roadway,Daylight,Clear,Clear,No,None,1,0
Illinois,170437,1,1,0,1,1,0,COOK (31),NORRIDGE,8,7,July,2,Monday,23,11:00pm-11:59pm,State Highway,Urban,Principal Arterial - Other,41.95796667,-87.80721944,No Special Jurisdiction,Ground,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,1,On Roadway,Dark - Lighted,Clear,Clear,No,None,1,0
Illinois,170438,1,1,0,2,2,0,WARREN (187),NOT APPLICABLE,5,5,May,1,Sunday,1,1:00am-1:59am,County Road,Rural,Major Collector,40.66583611,-90.52568611,No Special Jurisdiction,Ditch,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,4,On Roadside,Dark - Not Lighted,Clear,Clear,No,None,1,1
Illinois,170439,2,2,0,2,2,0,DUPAGE (43),NOT APPLICABLE,12,7,July,6,Friday,14,2:00pm-2:59pm,State Highway,Urban,Principal Arterial - Other,41.70525556,-87.94244722,No Special Jurisdiction,Motor Vehicle In-Transport,Front-to-Rear,Reported as Unknown,Reported as Unknown,None,1,On Roadway,Daylight,Clear,Clear,No,None,1,1
Illinois,170440,4,4,0,10,10,0,EFFINGHAM (49),NOT APPLICABLE,20,7,July,7,Saturday,11,11:00am-11:59am,Interstate,Rural,Interstate,39.08111111,-88.62671944,No Special Jurisdiction,Motor Vehicle In-Transport,Front-to-Rear,Non-Junction,Not an Intersection,Construction,1,On Roadway,Daylight,Clear,Clear,No,Other Maintenance or Construction-Created Condition,3,0
Illinois,170441,2,2,0,4,4,0,WINNEBAGO (201),ROSCOE,20,7,July,7,Saturday,21,9:00pm-9:59pm,State Highway,Urban,Principal Arterial - Other,42.45658056,-89.01955556,No Special Jurisdiction,Motor Vehicle In-Transport,Front-to-Rear,Through Roadway,Not an Intersection,None,1,On Roadway,Dark - Not Lighted,Clear,Clear,No,Indication of a Stalled/Disabled Vehicle,1,0
Illinois,170442,2,2,0,3,3,0,COOK (31),ROSEMONT,21,7,July,1,Sunday,0,0:00am-0:59am,Interstate,Urban,Interstate,41.99109167,-87.86740556,No Special Jurisdiction,Motor Vehicle In-Transport,Sideswipe - Same Direction,Through Roadway,Not an Intersection,None,1,On Roadway,Dark - Lighted,Clear,Clear,No,None,1,1
Illinois,170443,1,1,0,1,1,0,SHELBY (173),NOT APPLICABLE,21,7,July,1,Sunday,23,11:00pm-11:59pm,County Road,Rural,Major Collector,39.34696944,-88.76928333,No Special Jurisdiction,Tree (Standing Only),The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,Non-Junction,Not an Intersection,None,4,On Roadside,Dark - Not Lighted,Clear,Clear,No,None,1,1
